CustomerKey,CustomerName,Country,State,City,Gender,MaritalStatus,YearlyIncome,Occupation,DateFirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,SegmentOrder,Segment
13330,Maria Patterson,Canada,British Columbia,Shawnee,Female,Married,100000,Management,2007-10-04,141,3,94.95,3,5,3,353,3,Potential Loyalist
13331,Lauren Diaz,United States,California,Imperial Beach,Female,Married,130000,Management,2008-01-13,201,1,65.96000000000001,3,1,2,312,6,About To Sleep
13332,Neil Alonso,United States,California,Colma,Male,Married,90000,Management,2008-04-19,104,1,56.97,4,1,2,412,5,New Customers
13333,Tara Chander,United States,California,Concord,Female,Married,90000,Management,2008-03-27,127,1,21.98,4,1,1,411,5,New Customers
13334,Melanie Rivera,United States,Oregon,Beaverton,Female,Married,90000,Management,2008-02-01,182,1,71.95,3,1,2,312,6,About To Sleep
13335,Alyssa Barnes,United States,California,Lakewood,Female,Single,90000,Management,2008-06-02,60,1,71.97,5,1,2,512,5,New Customers
13336,Deanna Gill,United States,California,Colma,Female,Married,100000,Management,2007-10-10,296,1,106.96000000000001,1,1,3,113,11,Cannot Lose Them
13337,Lauren Cox,United States,Washington,Sedro Woolley,Female,Married,80000,Management,2007-12-08,237,1,180.98,2,1,3,213,6,About To Sleep
13338,Jada Carter,United States,California,Santa Cruz,Female,Single,90000,Management,2008-07-29,3,1,121.94,5,1,3,513,4,Promising
13339,Nicole Clark,United States,California,Santa Cruz,Female,Single,90000,Management,2007-08-13,354,1,30.97,1,1,1,111,11,Lost customers
13340,Natalie Edwards,United States,California,Berkeley,Female,Married,90000,Management,2006-08-21,254,2,4546.5225,2,4,5,245,10,At Risk
13341,Lucas King,United States,California,Long Beach,Male,Married,90000,Management,2007-08-19,348,1,141.98,1,1,3,113,11,Cannot Lose Them
13342,Brandon Jackson,United States,California,Coronado,Male,Single,90000,Management,2008-05-10,83,1,32.22,4,1,1,411,5,New Customers
13343,Melanie Bradley,Canada,British Columbia,Westminster,Female,Married,90000,Management,2007-11-07,189,2,4720.2699999999995,3,4,5,345,2,Loyal
13344,Caitlin Reed,United States,Washington,Puyallup,Female,Married,110000,Management,2007-11-03,272,1,80.96000000000001,2,1,2,212,8,Hibernating customers
13345,Dalton Butler,Canada,British Columbia,N. Vancouver,Male,Married,130000,Management,2007-11-23,204,2,4759.51,3,4,5,345,2,Loyal
13346,Gregory Chande,United States,Oregon,Beaverton,Male,Single,110000,Management,2006-08-21,272,2,4498.532499999999,2,4,5,245,10,At Risk
13347,Rachel Hall,United States,California,Novato,Female,Married,120000,Management,2007-12-07,238,1,71.97,2,1,2,212,8,Hibernating customers
13348,Noah Young,United States,California,Lincoln Acres,Male,Married,130000,Management,2006-08-08,251,2,4615.032499999999,2,4,5,245,10,At Risk
13349,Kaitlyn Gonzalez,United States,California,Newport Beach,Female,Married,130000,Management,2007-08-17,350,1,21.98,1,1,1,111,11,Lost customers
13350,Isaac Sandberg,Canada,British Columbia,Shawnee,Male,Married,170000,Management,2007-10-20,1,3,132.45,5,5,3,553,3,Potential Loyalist
13351,Mariah Cox,United States,Washington,Issaquah,Female,Single,70000,Management,2006-08-22,266,2,4476.5525,2,4,5,245,10,At Risk
13352,Joseph Davis,United States,California,La Jolla,Male,Single,70000,Management,2007-12-23,222,1,56.97,2,1,2,212,8,Hibernating customers
13353,Jordyn Coleman,United States,Washington,Lynnwood,Female,Single,60000,Management,2006-08-25,90,2,4547.5025,4,4,5,445,1,Champions
13354,Eric Campbell,United States,Washington,Seattle,Male,Married,70000,Management,2006-08-28,265,2,4498.532499999999,2,4,5,245,10,At Risk
13355,Jackson Jai,United States,Washington,Puyallup,Male,Married,70000,Management,2006-08-15,246,2,4558.532499999999,2,4,5,245,10,At Risk
13356,Stefanie Prasad,United States,Washington,Bellingham,Female,Married,60000,Management,2008-04-18,105,1,30.97,4,1,1,411,5,New Customers
13357,Blake Gonzales,United States,California,El Cajon,Male,Single,60000,Management,2006-08-08,67,2,4543.8324999999995,5,4,5,545,1,Champions
13358,Alexandra Edwards,Canada,British Columbia,Metchosin,Female,Married,60000,Management,2008-03-23,131,1,2386.9399999999996,4,1,4,414,4,Promising
13359,Ian Wood,United States,California,Downey,Male,Married,60000,Management,2006-08-02,83,2,4637.8425,4,4,5,445,1,Champions
13360,Jada Cook,United States,California,Concord,Female,Married,60000,Management,2007-08-08,359,1,56.97,1,1,2,112,11,Lost customers
13361,Cameron Jai,United States,Oregon,Lake Oswego,Male,Married,60000,Management,2006-08-28,82,2,4765.63,4,4,5,445,1,Champions
13362,Destiny Morgan,United States,California,Bellflower,Female,Single,60000,Management,2006-08-07,67,2,4476.5525,5,4,5,545,1,Champions
13363,Sydney Allen,United States,Oregon,Woodburn,Female,Married,70000,Management,2007-09-01,335,1,71.97,1,1,2,112,11,Lost customers
13364,Natalie Anderson,United States,California,Bellflower,Female,Single,70000,Management,2007-11-16,259,1,56.97,2,1,2,212,8,Hibernating customers
13365,Luke Shan,United States,California,Concord,Male,Married,70000,Management,2008-03-14,140,1,24.27,3,1,1,311,5,New Customers
13366,Austin Davis,Canada,British Columbia,Westminster,Male,Married,70000,Management,2007-11-27,210,2,4749.04,2,4,5,245,10,At Risk
13367,Savannah Edwards,United States,Washington,Lynnwood,Female,Married,70000,Management,2006-08-30,271,2,4516.532499999999,2,4,5,245,10,At Risk
13368,Kyle Henderson,United States,Washington,Renton,Male,Married,70000,Management,2008-04-28,95,1,71.97,4,1,2,412,5,New Customers
13369,Mariah Henderson,United States,Washington,Edmonds,Female,Married,80000,Management,2006-08-05,247,2,4778.33,2,4,5,245,10,At Risk
13370,Blake Ross,United States,Oregon,Oregon City,Male,Married,60000,Professional,2008-05-21,72,1,2329.99,5,1,4,514,4,Promising
13371,Sydney Gonzales,United States,Oregon,Salem,Female,Single,60000,Professional,2008-02-07,176,1,71.97,3,1,2,312,6,About To Sleep
13372,Isaac Edwards,United States,Washington,Yakima,Male,Married,60000,Professional,2007-08-08,359,1,76.97,1,1,2,112,11,Lost customers
13373,Michelle Murphy,United States,California,Beverly Hills,Female,Single,60000,Professional,2007-10-02,304,1,71.95,1,1,2,112,11,Lost customers
13374,Marco Martinez,United States,California,Burlingame,Male,Married,60000,Professional,2008-04-15,108,1,56.97,4,1,2,412,5,New Customers
13375,Jason Kumar,United States,California,Colma,Male,Married,60000,Professional,2008-06-05,57,1,71.97,5,1,2,512,5,New Customers
13376,Jerry Rai,United States,California,Concord,Male,Married,60000,Professional,2008-03-29,125,1,30.97,4,1,1,411,5,New Customers
13377,Thomas Hernandez,United States,California,Santa Cruz,Male,Married,70000,Management,2007-11-02,273,1,2319.99,2,1,4,214,11,Cannot Lose Them
13378,Alexandra Bailey,United States,California,Woodland Hills,Female,Married,70000,Professional,2006-08-03,272,2,4522.5025,2,4,5,245,10,At Risk
13379,Bailey Morris,United States,Washington,Sedro Woolley,Female,Single,60000,Professional,2008-01-18,196,1,24.27,3,1,1,311,5,New Customers
13380,Katherine Scott,United States,California,Bellflower,Female,Married,60000,Management,2006-08-04,72,2,4820.3099999999995,5,4,5,545,1,Champions
13381,Vanessa Jenkins,United States,California,Coronado,Female,Married,60000,Management,2008-01-25,189,1,71.97,3,1,2,312,6,About To Sleep
13382,Richard Rogers,United States,California,Santa Monica,Male,Married,70000,Professional,2006-08-15,251,2,4525.8225,2,4,5,245,10,At Risk
13383,Natalie Wright,United States,Oregon,Beaverton,Female,Single,60000,Professional,2006-08-03,87,2,4511.5425,4,4,5,445,1,Champions
13384,Mario Ashe,United States,Washington,Bremerton,Male,Single,60000,Professional,2006-08-07,70,2,4573.5225,5,4,5,545,1,Champions
13385,Danielle Cook,United States,Washington,Issaquah,Female,Single,60000,Professional,2006-08-26,77,2,4548.5025,4,4,5,445,1,Champions
13386,Samuel Patterson,United States,Oregon,Lebanon,Male,Married,60000,Professional,2008-04-04,119,1,84.96000000000001,4,1,2,412,5,New Customers
13387,Miranda Jenkins,United States,California,Berkeley,Female,Married,60000,Professional,2008-05-05,88,1,2337.27,4,1,4,414,4,Promising
13388,Marshall Shen,United States,California,Burlingame,Male,Single,60000,Professional,2007-09-06,330,1,106.96000000000001,1,1,3,113,11,Cannot Lose Them
13389,Madison Thomas,United States,California,Lemon Grove,Female,Married,70000,Professional,2008-06-02,60,1,115.95000000000002,5,1,3,513,4,Promising
13390,Julia Collins,United States,California,Novato,Female,Married,70000,Professional,2008-07-02,30,1,99.94,5,1,3,513,4,Promising
13391,Brenda Malhotra,Canada,British Columbia,Burnaby,Female,Married,40000,Skilled Manual,2008-04-04,119,1,2405.47,4,1,4,414,4,Promising
13392,Hunter Parker,United States,Oregon,Beaverton,Male,Married,70000,Professional,2008-05-12,81,1,56.97,4,1,2,412,5,New Customers
13393,Willie Kumar,United States,Oregon,Beaverton,Male,Married,70000,Professional,2007-11-11,264,1,2351.9599999999996,2,1,4,214,11,Cannot Lose Them
13394,Matthew Clark,United States,Oregon,Beaverton,Male,Single,70000,Professional,2007-11-13,262,1,2318.9599999999996,2,1,4,214,11,Cannot Lose Them
13395,Gabriel Li,United States,Washington,Bellingham,Male,Married,70000,Professional,2008-01-19,195,1,21.98,3,1,1,311,5,New Customers
13396,David Kumar,United States,Washington,Olympia,Male,Married,70000,Professional,2007-11-30,245,1,2362.27,2,1,4,214,11,Cannot Lose Them
13397,Adam Mitchell,United States,Washington,Redmond,Male,Married,60000,Professional,2008-05-15,78,1,2396.9399999999996,4,1,4,414,4,Promising
13398,Logan Ross,United States,Washington,Sedro Woolley,Male,Married,60000,Professional,2008-05-24,69,1,2322.2799999999997,5,1,4,514,4,Promising
13399,Edward Young,United States,California,Grossmont,Male,Married,60000,Professional,2008-05-11,82,1,2294.99,4,1,4,414,4,Promising
13400,Julia Thomas,United States,California,Grossmont,Female,Married,60000,Professional,2006-08-29,83,2,4568.5025,4,4,5,445,1,Champions
13401,Erin Bradley,United States,California,Woodland Hills,Female,Single,60000,Professional,2006-08-31,69,2,4798.34,5,4,5,545,1,Champions
13402,Gabriel Turner,United States,California,El Cajon,Male,Married,60000,Professional,2006-08-25,92,2,4793.33,4,4,5,445,1,Champions
13403,Jennifer Jackson,United States,Oregon,Woodburn,Female,Single,70000,Professional,2006-08-26,260,2,4578.5225,2,4,5,245,10,At Risk
13404,Kelvin Yang,United Kingdom,England,London,Male,Married,130000,Professional,2007-06-19,247,3,6812.1182,2,5,5,255,10,At Risk
13405,Ethan Bryant,France,Nord,Roubaix,Male,Married,110000,Professional,2006-05-04,189,4,10778.609999999999,3,5,5,355,2,Loyal
13406,Craig Jiménez,Germany,Saarland,Münster,Male,Married,130000,Professional,2005-07-31,73,4,7300.55,5,5,5,555,1,Champions
13407,Cassandra Rana,United Kingdom,England,London,Female,Single,150000,Professional,2007-06-30,249,3,6904.098199999999,2,5,5,255,10,At Risk
13408,Katherine Gonzales,United Kingdom,England,Peterborough,Female,Married,170000,Management,2007-06-17,247,3,6792.1182,2,5,5,255,10,At Risk
13409,Cory Fernandez,France,Seine Saint Denis,Tremblay-en-France,Male,Married,110000,Professional,2008-04-24,99,1,108.95,4,1,3,413,4,Promising
13410,Jillian Madan,Germany,Nordrhein-Westfalen,Berlin,Female,Married,110000,Professional,2007-12-09,236,1,14.98,2,1,1,211,8,Hibernating customers
13411,Jacquelyn Blanco,United Kingdom,England,Berks,Female,Married,130000,Professional,2007-06-10,244,3,6819.4596,2,5,5,255,10,At Risk
13412,Rafael Zhao,United Kingdom,England,Birmingham,Male,Married,130000,Professional,2008-06-11,40,2,45.26,5,4,2,542,3,Potential Loyalist
13413,Fernando Phillips,United States,Oregon,Portland,Male,Married,60000,Management,2008-05-03,90,1,56.97,4,1,2,412,5,New Customers
13414,Miguel Wilson,United States,Oregon,Oregon City,Male,Married,80000,Management,2007-11-07,268,1,2319.99,2,1,4,214,11,Cannot Lose Them
13415,Marcus Rogers,United States,California,Beverly Hills,Male,Single,100000,Management,2007-11-27,248,1,2325.9599999999996,2,1,4,214,11,Cannot Lose Them
13416,Richard Roberts,United States,California,Fremont,Male,Single,110000,Management,2007-09-11,325,1,106.96000000000001,1,1,3,113,11,Cannot Lose Them
13417,Ian Cox,United States,California,Long Beach,Male,Married,110000,Management,2007-11-03,272,1,2369.97,2,1,4,214,11,Cannot Lose Them
13418,Devin Cox,Canada,British Columbia,Vancouver,Male,Married,90000,Professional,2007-11-06,168,2,4768.05,3,4,5,345,2,Loyal
13419,Lauren Coleman,United States,Washington,Bremerton,Female,Married,90000,Professional,2006-08-13,270,2,4476.5525,2,4,5,245,10,At Risk
13420,Jordan Turner,United States,California,Grossmont,Female,Married,120000,Management,2006-08-24,270,2,4798.33,2,4,5,245,10,At Risk
13421,Alyssa Patterson,United States,California,Santa Cruz,Female,Married,130000,Management,2007-10-29,277,1,24.27,2,1,1,211,8,Hibernating customers
13422,Jacqueline Washington,United States,California,Spring Valley,Female,Single,160000,Management,2007-11-17,258,1,81.46000000000001,2,1,2,212,8,Hibernating customers
13423,Alex Peterson,Canada,British Columbia,Sooke,Male,Single,80000,Management,2008-01-25,2,3,172.89000000000001,5,5,3,553,3,Potential Loyalist
13424,Jasmine Thomas,United States,Oregon,Corvallis,Female,Married,90000,Professional,2006-08-05,250,2,4807.3099999999995,2,4,5,245,10,At Risk
13425,Jose Garcia,United States,Washington,Edmonds,Male,Married,90000,Professional,2006-08-26,249,2,4810.3099999999995,2,4,5,245,10,At Risk
13426,Taylor Williams,United States,California,Bellflower,Female,Single,110000,Management,2006-09-06,265,2,4498.532499999999,2,4,5,245,10,At Risk
13427,Connor Winston,United States,California,Lincoln Acres,Male,Single,130000,Management,2007-11-22,253,1,2294.99,2,1,4,214,11,Cannot Lose Them
13428,Marcus Ramirez,United States,California,Novato,Male,Married,130000,Management,2007-11-12,263,1,2316.97,2,1,4,214,11,Cannot Lose Them
13429,Gabrielle Washington,United States,California,Palo Alto,Female,Married,150000,Management,2006-09-12,232,2,4587.032499999999,2,4,5,245,10,At Risk
13430,Edward Griffin,United States,California,Santa Monica,Male,Married,150000,Management,2007-09-23,313,1,30.97,1,1,1,111,11,Lost customers
13431,Bryan James,United States,Washington,Tacoma,Male,Married,70000,Professional,2006-09-15,230,2,4592.5025,2,4,5,245,10,At Risk
13432,Dalton Wood,United States,Washington,Ballard,Male,Single,80000,Professional,2007-09-28,308,1,56.97,1,1,2,112,11,Lost customers
13433,Jessie Vazquez,United States,California,Bellflower,Female,Single,90000,Professional,2006-09-19,233,2,4533.5225,2,4,5,245,10,At Risk
13434,Kaitlyn Wright,Canada,British Columbia,N. Vancouver,Female,Single,50000,Management,2008-04-15,108,1,2354.99,4,1,4,414,4,Promising
13435,Tracy Pal,United States,California,Beverly Hills,Female,Married,70000,Management,2006-09-18,227,2,4838.32,2,4,5,245,10,At Risk
13436,Gail Griffin,United States,Washington,Issaquah,Female,Single,90000,Professional,2006-09-13,239,2,4498.532499999999,2,4,5,245,10,At Risk
13437,Ethan Flores,United States,Washington,Port Orchard,Male,Married,90000,Professional,2007-09-03,333,1,80.96000000000001,1,1,2,112,11,Lost customers
13438,Chloe Griffin,United States,Washington,Redmond,Female,Single,90000,Professional,2006-09-03,232,2,4501.5525,2,4,5,245,10,At Risk
13439,Arturo Lin,United States,California,Burlingame,Male,Married,110000,Management,2007-11-19,256,1,56.97,2,1,2,212,8,Hibernating customers
13440,Sydney Miller,Canada,British Columbia,Victoria,Female,Single,80000,Professional,2007-11-13,176,2,4818.53,3,4,5,345,2,Loyal
13441,Omar Zhang,United States,Washington,Bellingham,Male,Married,90000,Professional,2008-06-01,61,1,46.47,5,1,2,512,5,New Customers
13442,Paula Vazquez,United States,Washington,Burien,Female,Single,90000,Professional,2006-09-19,223,2,4500.8225,2,4,5,245,10,At Risk
13443,Jasmine White,United States,Oregon,Lebanon,Female,Married,100000,Professional,2006-09-11,231,2,4536.5425,2,4,5,245,10,At Risk
13444,Abby Lopez,United States,California,Beverly Hills,Female,Single,110000,Management,2008-01-14,200,1,56.97,3,1,2,312,6,About To Sleep
13445,Logan Davis,United States,California,Daly City,Male,Married,120000,Professional,2008-05-17,76,1,75.97,4,1,2,412,5,New Customers
13446,Katelyn Scott,United States,California,El Cajon,Female,Single,120000,Professional,2006-09-02,224,2,4536.5525,2,4,5,245,10,At Risk
13447,Destiny Cox,United States,California,Long Beach,Female,Married,130000,Management,2006-09-27,226,2,4533.5225,2,4,5,245,10,At Risk
13448,Catherine Ward,United States,California,Palo Alto,Female,Married,130000,Management,2007-12-03,242,1,21.98,2,1,1,211,8,Hibernating customers
13449,Jerome Diaz,United States,Washington,Bremerton,Male,Single,80000,Professional,2006-09-13,230,2,4526.5225,2,4,5,245,10,At Risk
13450,Victoria Jones,United States,Oregon,Oregon City,Female,Single,90000,Professional,2006-10-30,236,2,4773.33,2,4,5,245,10,At Risk
13451,Robin Browning,United States,California,Burbank,Female,Married,110000,Professional,2008-04-20,103,1,21.98,4,1,1,411,5,New Customers
13452,Kaitlyn Evans,United States,California,Glendale,Female,Married,130000,Management,2006-10-01,243,2,4800.299999999999,2,4,5,245,10,At Risk
13453,Amanda Howard,United States,California,Lincoln Acres,Female,Married,130000,Management,2006-10-10,226,2,4576.532499999999,2,4,5,245,10,At Risk
13454,Benjamin Griffin,United States,California,Long Beach,Male,Married,130000,Management,2007-12-16,229,1,2344.2599999999998,2,1,4,214,11,Cannot Lose Them
13455,Kaitlyn Bryant,United States,California,San Diego,Female,Married,130000,Management,2007-12-12,233,1,2349.9199999999996,2,1,4,214,11,Cannot Lose Them
13456,Sydney Hernandez,United States,Washington,Kirkland,Female,Single,80000,Skilled Manual,2006-10-16,244,2,4582.5125,2,4,5,245,10,At Risk
13457,Eric Henderson,United States,Oregon,W. Linn,Male,Married,60000,Professional,2008-02-06,177,1,56.97,3,1,2,312,6,About To Sleep
13458,Joan James,United States,Washington,Bellingham,Female,Married,60000,Professional,2007-08-11,356,1,44.910000000000004,1,1,2,112,11,Lost customers
